! Time(s)	BldPitch1(rad)	BldPitch2(rad)	BldPitch3(rad)	GenTq(Nm)	YawRate(rad/s)
37.35000000	-0.03490038	-0.03490038	-0.03490038	40000.00000000	0.00071374
37.37500000	-0.03490228	-0.03490228	-0.03490228	40000.00000000	0.00071264
37.40000000	-0.03490383	-0.03490383	-0.03490383	40000.00000000	0.00071154
37.42500000	-0.03490503	-0.03490503	-0.03490503	40000.00000000	0.00071043
37.45000000	-0.03490590	-0.03490590	-0.03490590	40000.00000000	0.00070932
37.47500000	-0.03490641	-0.03490641	-0.03490641	40000.00000000	0.00070822
37.50000000	-0.03490659	-0.03490659	-0.03490659	40000.00000000	0.00070711
37.52500000	-0.03490641	-0.03490641	-0.03490641	40000.00000000	0.00070600
37.55000000	-0.03490590	-0.03490590	-0.03490590	40000.00000000	0.00070488
37.57500000	-0.03490503	-0.03490503	-0.03490503	40000.00000000	0.00070377
37.60000000	-0.03490383	-0.03490383	-0.03490383	40000.00000000	0.00070265
37.62500000	-0.03490228	-0.03490228	-0.03490228	40000.00000000	0.00070153
37.65000000	-0.03490038	-0.03490038	-0.03490038	40000.00000000	0.00070041
37.67500000	-0.03489814	-0.03489814	-0.03489814	40000.00000000	0.00069929
37.70000000	-0.03489556	-0.03489556	-0.03489556	40000.00000000	0.00069817
37.72500000	-0.03489263	-0.03489263	-0.03489263	40000.00000000	0.00069704
37.75000000	-0.03488936	-0.03488936	-0.03488936	40000.00000000	0.00069591
37.77500000	-0.03488574	-0.03488574	-0.03488574	40000.00000000	0.00069478
37.80000000	-0.03488178	-0.03488178	-0.03488178	40000.00000000	0.00069365
37.82500000	-0.03487748	-0.03487748	-0.03487748	40000.00000000	0.00069252
37.85000000	-0.03487283	-0.03487283	-0.03487283	40000.00000000	0.00069139
37.87500000	-0.03486783	-0.03486783	-0.03486783	40000.00000000	0.00069025
37.90000000	-0.03486250	-0.03486250	-0.03486250	40000.00000000	0.00068911
37.92500000	-0.03485681	-0.03485681	-0.03485681	40000.00000000	0.00068797
37.95000000	-0.03485079	-0.03485079	-0.03485079	40000.00000000	0.00068683
37.97500000	-0.03484442	-0.03484442	-0.03484442	40000.00000000	0.00068569
38.00000000	-0.03483770	-0.03483770	-0.03483770	40000.00000000	0.00068455
38.02500000	-0.03483065	-0.03483065	-0.03483065	40000.00000000	0.00068340
38.05000000	-0.03482325	-0.03482325	-0.03482325	40000.00000000	0.00068225
38.07500000	-0.03481550	-0.03481550	-0.03481550	40000.00000000	0.00068110
38.10000000	-0.03480741	-0.03480741	-0.03480741	40000.00000000	0.00067995
38.12500000	-0.03479898	-0.03479898	-0.03479898	40000.00000000	0.00067880
38.15000000	-0.03479020	-0.03479020	-0.03479020	40000.00000000	0.00067765
38.17500000	-0.03478108	-0.03478108	-0.03478108	40000.00000000	0.00067649
38.20000000	-0.03477162	-0.03477162	-0.03477162	40000.00000000	0.00067533
38.22500000	-0.03476182	-0.03476182	-0.03476182	40000.00000000	0.00067417
38.25000000	-0.03475167	-0.03475167	-0.03475167	40000.00000000	0.00067301
38.27500000	-0.03474118	-0.03474118	-0.03474118	40000.00000000	0.00067185
38.30000000	-0.03473034	-0.03473034	-0.03473034	40000.00000000	0.00067069
38.32500000	-0.03471917	-0.03471917	-0.03471917	40000.00000000	0.00066952
38.35000000	-0.03470765	-0.03470765	-0.03470765	40000.00000000	0.00066835
38.37500000	-0.03469578	-0.03469578	-0.03469578	40000.00000000	0.00066718
38.40000000	-0.03468358	-0.03468358	-0.03468358	40000.00000000	0.00066601
38.42500000	-0.03467103	-0.03467103	-0.03467103	40000.00000000	0.00066484
38.45000000	-0.03465814	-0.03465814	-0.03465814	40000.00000000	0.00066367
38.47500000	-0.03464491	-0.03464491	-0.03464491	40000.00000000	0.00066249
38.50000000	-0.03463134	-0.03463134	-0.03463134	40000.00000000	0.00066131
38.52500000	-0.03461742	-0.03461742	-0.03461742	40000.00000000	0.00066013
38.55000000	-0.03460316	-0.03460316	-0.03460316	40000.00000000	0.00065895
38.57500000	-0.03458857	-0.03458857	-0.03458857	40000.00000000	0.00065777
38.60000000	-0.03457363	-0.03457363	-0.03457363	40000.00000000	0.00065659
38.62500000	-0.03455834	-0.03455834	-0.03455834	40000.00000000	0.00065540
38.65000000	-0.03454272	-0.03454272	-0.03454272	40000.00000000	0.00065421
38.67500000	-0.03452676	-0.03452676	-0.03452676	40000.00000000	0.00065302
38.70000000	-0.03451046	-0.03451046	-0.03451046	40000.00000000	0.00065183
38.72500000	-0.03449381	-0.03449381	-0.03449381	40000.00000000	0.00065064
38.75000000	-0.03447683	-0.03447683	-0.03447683	40000.00000000	0.00064945
38.77500000	-0.03445950	-0.03445950	-0.03445950	40000.00000000	0.00064825
38.80000000	-0.03444184	-0.03444184	-0.03444184	40000.00000000	0.00064706
38.82500000	-0.03442383	-0.03442383	-0.03442383	40000.00000000	0.00064586
38.85000000	-0.03440549	-0.03440549	-0.03440549	40000.00000000	0.00064466
38.87500000	-0.03438680	-0.03438680	-0.03438680	40000.00000000	0.00064346
38.90000000	-0.03436778	-0.03436778	-0.03436778	40000.00000000	0.00064225
38.92500000	-0.03434842	-0.03434842	-0.03434842	40000.00000000	0.00064105
38.95000000	-0.03432871	-0.03432871	-0.03432871	40000.00000000	0.00063984
38.97500000	-0.03430867	-0.03430867	-0.03430867	40000.00000000	0.00063863
39.00000000	-0.03428829	-0.03428829	-0.03428829	40000.00000000	0.00063742
39.02500000	-0.03426758	-0.03426758	-0.03426758	40000.00000000	0.00063621
39.05000000	-0.03424652	-0.03424652	-0.03424652	40000.00000000	0.00063500
39.07500000	-0.03422513	-0.03422513	-0.03422513	40000.00000000	0.00063379
39.10000000	-0.03420339	-0.03420339	-0.03420339	40000.00000000	0.00063257
39.12500000	-0.03418132	-0.03418132	-0.03418132	40000.00000000	0.00063135
39.15000000	-0.03415892	-0.03415892	-0.03415892	40000.00000000	0.00063013
39.17500000	-0.03413617	-0.03413617	-0.03413617	40000.00000000	0.00062891
39.20000000	-0.03411309	-0.03411309	-0.03411309	40000.00000000	0.00062769
39.22500000	-0.03408968	-0.03408968	-0.03408968	40000.00000000	0.00062647
39.25000000	-0.03406592	-0.03406592	-0.03406592	40000.00000000	0.00062524
39.27500000	-0.03404183	-0.03404183	-0.03404183	40000.00000000	0.00062402
39.30000000	-0.03401741	-0.03401741	-0.03401741	40000.00000000	0.00062279
39.32500000	-0.03399264	-0.03399264	-0.03399264	40000.00000000	0.00062156
39.35000000	-0.03396755	-0.03396755	-0.03396755	40000.00000000	0.00062033
39.37500000	-0.03394211	-0.03394211	-0.03394211	40000.00000000	0.00061909
39.40000000	-0.03391635	-0.03391635	-0.03391635	40000.00000000	0.00061786
39.42500000	-0.03389024	-0.03389024	-0.03389024	40000.00000000	0.00061662
39.45000000	-0.03386381	-0.03386381	-0.03386381	40000.00000000	0.00061539
39.47500000	-0.03383704	-0.03383704	-0.03383704	40000.00000000	0.00061415
39.50000000	-0.03380993	-0.03380993	-0.03380993	40000.00000000	0.00061291
39.52500000	-0.03378249	-0.03378249	-0.03378249	40000.00000000	0.00061167
39.55000000	-0.03375472	-0.03375472	-0.03375472	40000.00000000	0.00061042
39.57500000	-0.03372661	-0.03372661	-0.03372661	40000.00000000	0.00060918
39.60000000	-0.03369818	-0.03369818	-0.03369818	40000.00000000	0.00060793
39.62500000	-0.03366941	-0.03366941	-0.03366941	40000.00000000	0.00060668
39.65000000	-0.03364030	-0.03364030	-0.03364030	40000.00000000	0.00060543
39.67500000	-0.03361087	-0.03361087	-0.03361087	40000.00000000	0.00060418
39.70000000	-0.03358110	-0.03358110	-0.03358110	40000.00000000	0.00060293
39.72500000	-0.03355100	-0.03355100	-0.03355100	40000.00000000	0.00060168
39.75000000	-0.03352057	-0.03352057	-0.03352057	40000.00000000	0.00060042
39.77500000	-0.03348981	-0.03348981	-0.03348981	40000.00000000	0.00059916
39.80000000	-0.03345872	-0.03345872	-0.03345872	40000.00000000	0.00059790
39.82500000	-0.03342730	-0.03342730	-0.03342730	40000.00000000	0.00059665
39.85000000	-0.03339555	-0.03339555	-0.03339555	40000.00000000	0.00059538
39.87500000	-0.03336347	-0.03336347	-0.03336347	40000.00000000	0.00059412
39.90000000	-0.03333106	-0.03333106	-0.03333106	40000.00000000	0.00059286
39.92500000	-0.03329832	-0.03329832	-0.03329832	40000.00000000	0.00059159
39.95000000	-0.03326525	-0.03326525	-0.03326525	40000.00000000	0.00059032
39.97500000	-0.03323186	-0.03323186	-0.03323186	40000.00000000	0.00058906
40.00000000	-0.03319814	-0.03319814	-0.03319814	40000.00000000	0.00058779
40.02500000	-0.03316408	-0.03316408	-0.03316408	40000.00000000	0.00058651
40.05000000	-0.03312971	-0.03312971	-0.03312971	40000.00000000	0.00058524
40.07500000	-0.03309500	-0.03309500	-0.03309500	40000.00000000	0.00058397
40.10000000	-0.03305997	-0.03305997	-0.03305997	40000.00000000	0.00058269
40.12500000	-0.03302461	-0.03302461	-0.03302461	40000.00000000	0.00058141
40.15000000	-0.03298892	-0.03298892	-0.03298892	40000.00000000	0.00058013
40.17500000	-0.03295291	-0.03295291	-0.03295291	40000.00000000	0.00057885
40.20000000	-0.03291658	-0.03291658	-0.03291658	40000.00000000	0.00057757
40.22500000	-0.03287992	-0.03287992	-0.03287992	40000.00000000	0.00057629
40.25000000	-0.03284293	-0.03284293	-0.03284293	40000.00000000	0.00057501
40.27500000	-0.03280563	-0.03280563	-0.03280563	40000.00000000	0.00057372
40.30000000	-0.03276799	-0.03276799	-0.03276799	40000.00000000	0.00057243
40.32500000	-0.03273004	-0.03273004	-0.03273004	40000.00000000	0.00057114
40.35000000	-0.03269176	-0.03269176	-0.03269176	40000.00000000	0.00056985
40.37500000	-0.03265316	-0.03265316	-0.03265316	40000.00000000	0.00056856
40.40000000	-0.03261423	-0.03261423	-0.03261423	40000.00000000	0.00056727
40.42500000	-0.03257499	-0.03257499	-0.03257499	40000.00000000	0.00056597
40.45000000	-0.03253542	-0.03253542	-0.03253542	40000.00000000	0.00056468
40.47500000	-0.03249553	-0.03249553	-0.03249553	40000.00000000	0.00056338
40.50000000	-0.03245532	-0.03245532	-0.03245532	40000.00000000	0.00056208
40.52500000	-0.03241479	-0.03241479	-0.03241479	40000.00000000	0.00056078
40.55000000	-0.03237394	-0.03237394	-0.03237394	40000.00000000	0.00055948
40.57500000	-0.03233277	-0.03233277	-0.03233277	40000.00000000	0.00055818
40.60000000	-0.03229129	-0.03229129	-0.03229129	40000.00000000	0.00055688
40.62500000	-0.03224948	-0.03224948	-0.03224948	40000.00000000	0.00055557
40.65000000	-0.03220735	-0.03220735	-0.03220735	40000.00000000	0.00055426
40.67500000	-0.03216491	-0.03216491	-0.03216491	40000.00000000	0.00055296
40.70000000	-0.03212215	-0.03212215	-0.03212215	40000.00000000	0.00055165
40.72500000	-0.03207907	-0.03207907	-0.03207907	40000.00000000	0.00055034
40.75000000	-0.03203568	-0.03203568	-0.03203568	40000.00000000	0.00054902
40.77500000	-0.03199197	-0.03199197	-0.03199197	40000.00000000	0.00054771
40.80000000	-0.03194794	-0.03194794	-0.03194794	40000.00000000	0.00054639
40.82500000	-0.03190360	-0.03190360	-0.03190360	40000.00000000	0.00054508
40.85000000	-0.03185895	-0.03185895	-0.03185895	40000.00000000	0.00054376
40.87500000	-0.03181398	-0.03181398	-0.03181398	40000.00000000	0.00054244
40.90000000	-0.03176869	-0.03176869	-0.03176869	40000.00000000	0.00054112
40.92500000	-0.03172309	-0.03172309	-0.03172309	40000.00000000	0.00053980
40.95000000	-0.03167718	-0.03167718	-0.03167718	40000.00000000	0.00053848
40.97500000	-0.03163096	-0.03163096	-0.03163096	40000.00000000	0.00053715
41.00000000	-0.03158442	-0.03158442	-0.03158442	40000.00000000	0.00053583
41.02500000	-0.03153757	-0.03153757	-0.03153757	40000.00000000	0.00053450
41.05000000	-0.03149042	-0.03149042	-0.03149042	40000.00000000	0.00053317
41.07500000	-0.03144295	-0.03144295	-0.03144295	40000.00000000	0.00053184
41.10000000	-0.03139517	-0.03139517	-0.03139517	40000.00000000	0.00053051
41.12500000	-0.03134708	-0.03134708	-0.03134708	40000.00000000	0.00052918
41.15000000	-0.03129868	-0.03129868	-0.03129868	40000.00000000	0.00052785
41.17500000	-0.03124997	-0.03124997	-0.03124997	40000.00000000	0.00052651
41.20000000	-0.03120095	-0.03120095	-0.03120095	40000.00000000	0.00052517
41.22500000	-0.03115163	-0.03115163	-0.03115163	40000.00000000	0.00052384
41.25000000	-0.03110200	-0.03110200	-0.03110200	40000.00000000	0.00052250
41.27500000	-0.03105206	-0.03105206	-0.03105206	40000.00000000	0.00052116
41.30000000	-0.03100181	-0.03100181	-0.03100181	40000.00000000	0.00051982
41.32500000	-0.03095126	-0.03095126	-0.03095126	40000.00000000	0.00051847
41.35000000	-0.03090040	-0.03090040	-0.03090040	40000.00000000	0.00051713
41.37500000	-0.03084924	-0.03084924	-0.03084924	40000.00000000	0.00051579
41.40000000	-0.03079777	-0.03079777	-0.03079777	40000.00000000	0.00051444
41.42500000	-0.03074600	-0.03074600	-0.03074600	40000.00000000	0.00051309
41.45000000	-0.03069393	-0.03069393	-0.03069393	40000.00000000	0.00051174
41.47500000	-0.03064155	-0.03064155	-0.03064155	40000.00000000	0.00051039
41.50000000	-0.03058887	-0.03058887	-0.03058887	40000.00000000	0.00050904
41.52500000	-0.03053589	-0.03053589	-0.03053589	40000.00000000	0.00050769
41.55000000	-0.03048261	-0.03048261	-0.03048261	40000.00000000	0.00050633
41.57500000	-0.03042903	-0.03042903	-0.03042903	40000.00000000	0.00050498
41.60000000	-0.03037514	-0.03037514	-0.03037514	40000.00000000	0.00050362
41.62500000	-0.03032096	-0.03032096	-0.03032096	40000.00000000	0.00050227
41.65000000	-0.03026648	-0.03026648	-0.03026648	40000.00000000	0.00050091
41.67500000	-0.03021170	-0.03021170	-0.03021170	40000.00000000	0.00049955
41.70000000	-0.03015662	-0.03015662	-0.03015662	40000.00000000	0.00049819
41.72500000	-0.03010124	-0.03010124	-0.03010124	40000.00000000	0.00049682
41.75000000	-0.03004556	-0.03004556	-0.03004556	40000.00000000	0.00049546
41.77500000	-0.02998959	-0.02998959	-0.02998959	40000.00000000	0.00049409
41.80000000	-0.02993333	-0.02993333	-0.02993333	40000.00000000	0.00049273
41.82500000	-0.02987676	-0.02987676	-0.02987676	40000.00000000	0.00049136
41.85000000	-0.02981991	-0.02981991	-0.02981991	40000.00000000	0.00048999
41.87500000	-0.02976276	-0.02976276	-0.02976276	40000.00000000	0.00048862
41.90000000	-0.02970531	-0.02970531	-0.02970531	40000.00000000	0.00048725
41.92500000	-0.02964757	-0.02964757	-0.02964757	40000.00000000	0.00048588
41.95000000	-0.02958954	-0.02958954	-0.02958954	40000.00000000	0.00048450
41.97500000	-0.02953122	-0.02953122	-0.02953122	40000.00000000	0.00048313
42.00000000	-0.02947260	-0.02947260	-0.02947260	40000.00000000	0.00048175
42.02500000	-0.02941370	-0.02941370	-0.02941370	40000.00000000	0.00048038
42.05000000	-0.02935450	-0.02935450	-0.02935450	40000.00000000	0.00047900
42.07500000	-0.02929502	-0.02929502	-0.02929502	40000.00000000	0.00047762
42.10000000	-0.02923524	-0.02923524	-0.02923524	40000.00000000	0.00047624
42.12500000	-0.02917518	-0.02917518	-0.02917518	40000.00000000	0.00047486
42.15000000	-0.02911483	-0.02911483	-0.02911483	40000.00000000	0.00047347
42.17500000	-0.02905419	-0.02905419	-0.02905419	40000.00000000	0.00047209
42.20000000	-0.02899327	-0.02899327	-0.02899327	40000.00000000	0.00047070
42.22500000	-0.02893206	-0.02893206	-0.02893206	40000.00000000	0.00046932
42.25000000	-0.02887056	-0.02887056	-0.02887056	40000.00000000	0.00046793
42.27500000	-0.02880878	-0.02880878	-0.02880878	40000.00000000	0.00046654
42.30000000	-0.02874671	-0.02874671	-0.02874671	40000.00000000	0.00046515
42.32500000	-0.02868436	-0.02868436	-0.02868436	40000.00000000	0.00046376
42.35000000	-0.02862173	-0.02862173	-0.02862173	40000.00000000	0.00046237
42.37500000	-0.02855881	-0.02855881	-0.02855881	40000.00000000	0.00046097
42.40000000	-0.02849562	-0.02849562	-0.02849562	40000.00000000	0.00045958
42.42500000	-0.02843214	-0.02843214	-0.02843214	40000.00000000	0.00045818
42.45000000	-0.02836838	-0.02836838	-0.02836838	40000.00000000	0.00045679
42.47500000	-0.02830434	-0.02830434	-0.02830434	40000.00000000	0.00045539
42.50000000	-0.02824002	-0.02824002	-0.02824002	40000.00000000	0.00045399
42.52500000	-0.02817542	-0.02817542	-0.02817542	40000.00000000	0.00045259
42.55000000	-0.02811055	-0.02811055	-0.02811055	40000.00000000	0.00045119
42.57500000	-0.02804540	-0.02804540	-0.02804540	40000.00000000	0.00044979
42.60000000	-0.02797997	-0.02797997	-0.02797997	40000.00000000	0.00044838
42.62500000	-0.02791426	-0.02791426	-0.02791426	40000.00000000	0.00044698
42.65000000	-0.02784828	-0.02784828	-0.02784828	40000.00000000	0.00044557
42.67500000	-0.02778202	-0.02778202	-0.02778202	40000.00000000	0.00044417
42.70000000	-0.02771549	-0.02771549	-0.02771549	40000.00000000	0.00044276
42.72500000	-0.02764869	-0.02764869	-0.02764869	40000.00000000	0.00044135
42.75000000	-0.02758161	-0.02758161	-0.02758161	40000.00000000	0.00043994
42.77500000	-0.02751426	-0.02751426	-0.02751426	40000.00000000	0.00043853
42.80000000	-0.02744664	-0.02744664	-0.02744664	40000.00000000	0.00043712
42.82500000	-0.02737875	-0.02737875	-0.02737875	40000.00000000	0.00043570
42.85000000	-0.02731059	-0.02731059	-0.02731059	40000.00000000	0.00043429
42.87500000	-0.02724216	-0.02724216	-0.02724216	40000.00000000	0.00043287
42.90000000	-0.02717346	-0.02717346	-0.02717346	40000.00000000	0.00043146
42.92500000	-0.02710449	-0.02710449	-0.02710449	40000.00000000	0.00043004
42.95000000	-0.02703526	-0.02703526	-0.02703526	40000.00000000	0.00042862
42.97500000	-0.02696575	-0.02696575	-0.02696575	40000.00000000	0.00042720
43.00000000	-0.02689599	-0.02689599	-0.02689599	40000.00000000	0.00042578
43.02500000	-0.02682595	-0.02682595	-0.02682595	40000.00000000	0.00042436
43.05000000	-0.02675565	-0.02675565	-0.02675565	40000.00000000	0.00042293
43.07500000	-0.02668509	-0.02668509	-0.02668509	40000.00000000	0.00042151
43.10000000	-0.02661426	-0.02661426	-0.02661426	40000.00000000	0.00042009
43.12500000	-0.02654318	-0.02654318	-0.02654318	40000.00000000	0.00041866
43.15000000	-0.02647182	-0.02647182	-0.02647182	40000.00000000	0.00041723
43.17500000	-0.02640021	-0.02640021	-0.02640021	40000.00000000	0.00041580
43.20000000	-0.02632834	-0.02632834	-0.02632834	40000.00000000	0.00041438
43.22500000	-0.02625621	-0.02625621	-0.02625621	40000.00000000	0.00041295
43.25000000	-0.02618382	-0.02618382	-0.02618382	40000.00000000	0.00041151
43.27500000	-0.02611117	-0.02611117	-0.02611117	40000.00000000	0.00041008
43.30000000	-0.02603826	-0.02603826	-0.02603826	40000.00000000	0.00040865
43.32500000	-0.02596509	-0.02596509	-0.02596509	40000.00000000	0.00040721
43.35000000	-0.02589167	-0.02589167	-0.02589167	40000.00000000	0.00040578
43.37500000	-0.02581800	-0.02581800	-0.02581800	40000.00000000	0.00040434
43.40000000	-0.02574406	-0.02574406	-0.02574406	40000.00000000	0.00040291
43.42500000	-0.02566988	-0.02566988	-0.02566988	40000.00000000	0.00040147
43.45000000	-0.02559544	-0.02559544	-0.02559544	40000.00000000	0.00040003
43.47500000	-0.02552075	-0.02552075	-0.02552075	40000.00000000	0.00039859
43.50000000	-0.02544581	-0.02544581	-0.02544581	40000.00000000	0.00039715
43.52500000	-0.02537061	-0.02537061	-0.02537061	40000.00000000	0.00039571
43.55000000	-0.02529517	-0.02529517	-0.02529517	40000.00000000	0.00039426
43.57500000	-0.02521947	-0.02521947	-0.02521947	40000.00000000	0.00039282
43.60000000	-0.02514353	-0.02514353	-0.02514353	40000.00000000	0.00039137
43.62500000	-0.02506734	-0.02506734	-0.02506734	40000.00000000	0.00038993
43.65000000	-0.02499090	-0.02499090	-0.02499090	40000.00000000	0.00038848
43.67500000	-0.02491421	-0.02491421	-0.02491421	40000.00000000	0.00038703
43.70000000	-0.02483728	-0.02483728	-0.02483728	40000.00000000	0.00038558
43.72500000	-0.02476010	-0.02476010	-0.02476010	40000.00000000	0.00038413
43.75000000	-0.02468268	-0.02468268	-0.02468268	40000.00000000	0.00038268
43.77500000	-0.02460502	-0.02460502	-0.02460502	40000.00000000	0.00038123
43.80000000	-0.02452711	-0.02452711	-0.02452711	40000.00000000	0.00037978
43.82500000	-0.02444896	-0.02444896	-0.02444896	40000.00000000	0.00037833
43.85000000	-0.02437057	-0.02437057	-0.02437057	40000.00000000	0.00037687
