! Time(s)	BldPitch1(rad)	BldPitch2(rad)	BldPitch3(rad)	GenTq(Nm)	YawRate(rad/s)	Cable1(m)	StC1(N)
39.47500000	-0.03383704	-0.03383704	-0.03383704	40000.00000000	0.00061415	0.48358132	1091587.29271766
39.50000000	-0.03380993	-0.03380993	-0.03380993	40000.00000000	0.00061291	0.48435655	1091775.46256840
39.52500000	-0.03378249	-0.03378249	-0.03378249	40000.00000000	0.00061167	0.48513276	1091961.59440101
39.55000000	-0.03375472	-0.03375472	-0.03375472	40000.00000000	0.00061042	0.48590988	1092145.68408215
39.57500000	-0.03372661	-0.03372661	-0.03372661	40000.00000000	0.00060918	0.48668787	1092327.72752381
39.60000000	-0.03369818	-0.03369818	-0.03369818	40000.00000000	0.00060793	0.48746668	1092507.72068345
39.62500000	-0.03366941	-0.03366941	-0.03366941	40000.00000000	0.00060668	0.48824626	1092685.65956401
39.65000000	-0.03364030	-0.03364030	-0.03364030	40000.00000000	0.00060543	0.48902657	1092861.54021410
39.67500000	-0.03361087	-0.03361087	-0.03361087	40000.00000000	0.00060418	0.48980755	1093035.35872801
39.70000000	-0.03358110	-0.03358110	-0.03358110	40000.00000000	0.00060293	0.49058917	1093207.11124582
39.72500000	-0.03355100	-0.03355100	-0.03355100	40000.00000000	0.00060168	0.49137136	1093376.79395350
39.75000000	-0.03352057	-0.03352057	-0.03352057	40000.00000000	0.00060042	0.49215409	1093544.40308299
39.77500000	-0.03348981	-0.03348981	-0.03348981	40000.00000000	0.00059916	0.49293730	1093709.93491225
39.80000000	-0.03345872	-0.03345872	-0.03345872	40000.00000000	0.00059790	0.49372095	1093873.38576539
39.82500000	-0.03342730	-0.03342730	-0.03342730	40000.00000000	0.00059665	0.49450498	1094034.75201273
39.85000000	-0.03339555	-0.03339555	-0.03339555	40000.00000000	0.00059538	0.49528935	1094194.03007088
39.87500000	-0.03336347	-0.03336347	-0.03336347	40000.00000000	0.00059412	0.49607402	1094351.21640282
39.90000000	-0.03333106	-0.03333106	-0.03333106	40000.00000000	0.00059286	0.49685892	1094506.30751798
39.92500000	-0.03329832	-0.03329832	-0.03329832	40000.00000000	0.00059159	0.49764402	1094659.29997232
39.95000000	-0.03326525	-0.03326525	-0.03326525	40000.00000000	0.00059032	0.49842927	1094810.19036840
39.97500000	-0.03323186	-0.03323186	-0.03323186	40000.00000000	0.00058906	0.49921461	1094958.97535547
40.00000000	-0.03319814	-0.03319814	-0.03319814	40000.00000000	0.00058779	0.50000000	1095105.65162952
40.02500000	-0.03316408	-0.03316408	-0.03316408	40000.00000000	0.00058651	0.50078539	1095250.21593336
40.05000000	-0.03312971	-0.03312971	-0.03312971	40000.00000000	0.00058524	0.50157073	1095392.66505674
40.07500000	-0.03309500	-0.03309500	-0.03309500	40000.00000000	0.00058397	0.50235598	1095532.99583633
40.10000000	-0.03305997	-0.03305997	-0.03305997	40000.00000000	0.00058269	0.50314108	1095671.20515588
40.12500000	-0.03302461	-0.03302461	-0.03302461	40000.00000000	0.00058141	0.50392598	1095807.28994623
40.15000000	-0.03298892	-0.03298892	-0.03298892	40000.00000000	0.00058013	0.50471065	1095941.24718540
40.17500000	-0.03295291	-0.03295291	-0.03295291	40000.00000000	0.00057885	0.50549502	1096073.07389867
40.20000000	-0.03291658	-0.03291658	-0.03291658	40000.00000000	0.00057757	0.50627905	1096202.76715861
40.22500000	-0.03287992	-0.03287992	-0.03287992	40000.00000000	0.00057629	0.50706270	1096330.32408518
40.25000000	-0.03284293	-0.03284293	-0.03284293	40000.00000000	0.00057501	0.50784591	1096455.74184578
40.27500000	-0.03280563	-0.03280563	-0.03280563	40000.00000000	0.00057372	0.50862864	1096579.01765531
40.30000000	-0.03276799	-0.03276799	-0.03276799	40000.00000000	0.00057243	0.50941083	1096700.14877624
40.32500000	-0.03273004	-0.03273004	-0.03273004	40000.00000000	0.00057114	0.51019245	1096819.13251867
40.35000000	-0.03269176	-0.03269176	-0.03269176	40000.00000000	0.00056985	0.51097343	1096935.96624036
40.37500000	-0.03265316	-0.03265316	-0.03265316	40000.00000000	0.00056856	0.51175374	1097050.64734685
40.40000000	-0.03261423	-0.03261423	-0.03261423	40000.00000000	0.00056727	0.51253332	1097163.17329147
40.42500000	-0.03257499	-0.03257499	-0.03257499	40000.00000000	0.00056597	0.51331213	1097273.54157539
40.45000000	-0.03253542	-0.03253542	-0.03253542	40000.00000000	0.00056468	0.51409012	1097381.74974771
40.47500000	-0.03249553	-0.03249553	-0.03249553	40000.00000000	0.00056338	0.51486724	1097487.79540551
40.50000000	-0.03245532	-0.03245532	-0.03245532	40000.00000000	0.00056208	0.51564345	1097591.67619387
40.52500000	-0.03241479	-0.03241479	-0.03241479	40000.00000000	0.00056078	0.51641868	1097693.38980596
40.55000000	-0.03237394	-0.03237394	-0.03237394	40000.00000000	0.00055948	0.51719291	1097792.93398307
40.57500000	-0.03233277	-0.03233277	-0.03233277	40000.00000000	0.00055818	0.51796607	1097890.30651466
40.60000000	-0.03229129	-0.03229129	-0.03229129	40000.00000000	0.00055688	0.51873813	1097985.50523842
40.62500000	-0.03224948	-0.03224948	-0.03224948	40000.00000000	0.00055557	0.51950903	1098078.52804032
40.65000000	-0.03220735	-0.03220735	-0.03220735	40000.00000000	0.00055426	0.52027873	1098169.37285464
40.67500000	-0.03216491	-0.03216491	-0.03216491	40000.00000000	0.00055296	0.52104718	1098258.03766402
40.70000000	-0.03212215	-0.03212215	-0.03212215	40000.00000000	0.00055165	0.52181432	1098344.52049953
40.72500000	-0.03207907	-0.03207907	-0.03207907	40000.00000000	0.00055034	0.52258013	1098428.81944068
40.75000000	-0.03203568	-0.03203568	-0.03203568	40000.00000000	0.00054902	0.52334454	1098510.93261548
40.77500000	-0.03199197	-0.03199197	-0.03199197	40000.00000000	0.00054771	0.52410751	1098590.85820047
40.80000000	-0.03194794	-0.03194794	-0.03194794	40000.00000000	0.00054639	0.52486899	1098668.59442079
40.82500000	-0.03190360	-0.03190360	-0.03190360	40000.00000000	0.00054508	0.52562894	1098744.13955017
40.85000000	-0.03185895	-0.03185895	-0.03185895	40000.00000000	0.00054376	0.52638730	1098817.49191103
40.87500000	-0.03181398	-0.03181398	-0.03181398	40000.00000000	0.00054244	0.52714404	1098888.64987445
40.90000000	-0.03176869	-0.03176869	-0.03176869	40000.00000000	0.00054112	0.52789911	1098957.61186027
40.92500000	-0.03172309	-0.03172309	-0.03172309	40000.00000000	0.00053980	0.52865246	1099024.37633706
40.95000000	-0.03167718	-0.03167718	-0.03167718	40000.00000000	0.00053848	0.52940403	1099088.94182223
40.97500000	-0.03163096	-0.03163096	-0.03163096	40000.00000000	0.00053715	0.53015380	1099151.30688200
41.00000000	-0.03158442	-0.03158442	-0.03158442	40000.00000000	0.00053583	0.53090170	1099211.47013145
41.02500000	-0.03153757	-0.03153757	-0.03153757	40000.00000000	0.00053450	0.53164770	1099269.43023456
41.05000000	-0.03149042	-0.03149042	-0.03149042	40000.00000000	0.00053317	0.53239174	1099325.18590423
41.07500000	-0.03144295	-0.03144295	-0.03144295	40000.00000000	0.00053184	0.53313379	1099378.73590234
41.10000000	-0.03139517	-0.03139517	-0.03139517	40000.00000000	0.00053051	0.53387379	1099430.07903970
41.12500000	-0.03134708	-0.03134708	-0.03134708	40000.00000000	0.00052918	0.53461171	1099479.21417617
41.15000000	-0.03129868	-0.03129868	-0.03129868	40000.00000000	0.00052785	0.53534748	1099526.14022063
41.17500000	-0.03124997	-0.03124997	-0.03124997	40000.00000000	0.00052651	0.53608108	1099570.85613101
41.20000000	-0.03120095	-0.03120095	-0.03120095	40000.00000000	0.00052517	0.53681246	1099613.36091432
41.22500000	-0.03115163	-0.03115163	-0.03115163	40000.00000000	0.00052384	0.53754156	1099653.65362667
41.25000000	-0.03110200	-0.03110200	-0.03110200	40000.00000000	0.00052250	0.53826834	1099691.73337331
41.27500000	-0.03105206	-0.03105206	-0.03105206	40000.00000000	0.00052116	0.53899277	1099727.59930862
41.30000000	-0.03100181	-0.03100181	-0.03100181	40000.00000000	0.00051982	0.53971479	1099761.25063612
41.32500000	-0.03095126	-0.03095126	-0.03095126	40000.00000000	0.00051847	0.54043436	1099792.68660855
41.35000000	-0.03090040	-0.03090040	-0.03090040	40000.00000000	0.00051713	0.54115144	1099821.90652782
41.37500000	-0.03084924	-0.03084924	-0.03084924	40000.00000000	0.00051579	0.54186597	1099848.90974505
41.40000000	-0.03079777	-0.03079777	-0.03079777	40000.00000000	0.00051444	0.54257793	1099873.69566060
41.42500000	-0.03074600	-0.03074600	-0.03074600	40000.00000000	0.00051309	0.54328726	1099896.26372405
41.45000000	-0.03069393	-0.03069393	-0.03069393	40000.00000000	0.00051174	0.54399392	1099916.61343425
41.47500000	-0.03064155	-0.03064155	-0.03064155	40000.00000000	0.00051039	0.54469786	1099934.74433930
41.50000000	-0.03058887	-0.03058887	-0.03058887	40000.00000000	0.00050904	0.54539905	1099950.65603657
41.52500000	-0.03053589	-0.03053589	-0.03053589	40000.00000000	0.00050769	0.54609744	1099964.34817272
41.55000000	-0.03048261	-0.03048261	-0.03048261	40000.00000000	0.00050633	0.54679298	1099975.82044370
41.57500000	-0.03042903	-0.03042903	-0.03042903	40000.00000000	0.00050498	0.54748564	1099985.07259474
41.60000000	-0.03037514	-0.03037514	-0.03037514	40000.00000000	0.00050362	0.54817537	1099992.10442038
41.62500000	-0.03032096	-0.03032096	-0.03032096	40000.00000000	0.00050227	0.54886212	1099996.91576448
41.65000000	-0.03026648	-0.03026648	-0.03026648	40000.00000000	0.00050091	0.54954587	1099999.50652019
41.67500000	-0.03021170	-0.03021170	-0.03021170	40000.00000000	0.00049955	0.55022655	1099999.87662997
41.70000000	-0.03015662	-0.03015662	-0.03015662	40000.00000000	0.00049819	0.55090414	1099998.02608561
41.72500000	-0.03010124	-0.03010124	-0.03010124	40000.00000000	0.00049682	0.55157859	1099993.95492821
41.75000000	-0.03004556	-0.03004556	-0.03004556	40000.00000000	0.00049546	0.55224986	1099987.66324817
41.77500000	-0.02998959	-0.02998959	-0.02998959	40000.00000000	0.00049409	0.55291790	1099979.15118520
41.80000000	-0.02993333	-0.02993333	-0.02993333	40000.00000000	0.00049273	0.55358268	1099968.41892833
41.82500000	-0.02987676	-0.02987676	-0.02987676	40000.00000000	0.00049136	0.55424415	1099955.46671589
41.85000000	-0.02981991	-0.02981991	-0.02981991	40000.00000000	0.00048999	0.55490228	1099940.29483550
41.87500000	-0.02976276	-0.02976276	-0.02976276	40000.00000000	0.00048862	0.55555702	1099922.90362407
41.90000000	-0.02970531	-0.02970531	-0.02970531	40000.00000000	0.00048725	0.55620834	1099903.29346781
41.92500000	-0.02964757	-0.02964757	-0.02964757	40000.00000000	0.00048588	0.55685619	1099881.46480219
41.95000000	-0.02958954	-0.02958954	-0.02958954	40000.00000000	0.00048450	0.55750053	1099857.41811195
41.97500000	-0.02953122	-0.02953122	-0.02953122	40000.00000000	0.00048313	0.55814132	1099831.15393108
42.00000000	-0.02947260	-0.02947260	-0.02947260	40000.00000000	0.00048175	0.55877853	1099802.67284283
42.02500000	-0.02941370	-0.02941370	-0.02941370	40000.00000000	0.00048038	0.55941211	1099771.97547965
42.05000000	-0.02935450	-0.02935450	-0.02935450	40000.00000000	0.00047900	0.56004202	1099739.06252323
42.07500000	-0.02929502	-0.02929502	-0.02929502	40000.00000000	0.00047762	0.56066824	1099703.93470446
42.10000000	-0.02923524	-0.02923524	-0.02923524	40000.00000000	0.00047624	0.56129071	1099666.59280340
42.12500000	-0.02917518	-0.02917518	-0.02917518	40000.00000000	0.00047486	0.56190939	1099627.03764929
42.15000000	-0.02911483	-0.02911483	-0.02911483	40000.00000000	0.00047347	0.56252427	1099585.27012052
42.17500000	-0.02905419	-0.02905419	-0.02905419	40000.00000000	0.00047209	0.56313528	1099541.29114459
42.20000000	-0.02899327	-0.02899327	-0.02899327	40000.00000000	0.00047070	0.56374240	1099495.10169813
42.22500000	-0.02893206	-0.02893206	-0.02893206	40000.00000000	0.00046932	0.56434559	1099446.70280685
42.25000000	-0.02887056	-0.02887056	-0.02887056	40000.00000000	0.00046793	0.56494480	1099396.09554552
42.27500000	-0.02880878	-0.02880878	-0.02880878	40000.00000000	0.00046654	0.56554002	1099343.28103795
42.30000000	-0.02874671	-0.02874671	-0.02874671	40000.00000000	0.00046515	0.56613119	1099288.26045698
42.32500000	-0.02868436	-0.02868436	-0.02868436	40000.00000000	0.00046376	0.56671828	1099231.03502442
42.35000000	-0.02862173	-0.02862173	-0.02862173	40000.00000000	0.00046237	0.56730125	1099171.60601106
42.37500000	-0.02855881	-0.02855881	-0.02855881	40000.00000000	0.00046097	0.56788007	1099109.97473660
42.40000000	-0.02849562	-0.02849562	-0.02849562	40000.00000000	0.00045958	0.56845471	1099046.14256967
42.42500000	-0.02843214	-0.02843214	-0.02843214	40000.00000000	0.00045818	0.56902512	1098980.11092775
42.45000000	-0.02836838	-0.02836838	-0.02836838	40000.00000000	0.00045679	0.56959128	1098911.88127720
42.47500000	-0.02830434	-0.02830434	-0.02830434	40000.00000000	0.00045539	0.57015314	1098841.45513314
42.50000000	-0.02824002	-0.02824002	-0.02824002	40000.00000000	0.00045399	0.57071068	1098768.83405951
42.52500000	-0.02817542	-0.02817542	-0.02817542	40000.00000000	0.00045259	0.57126385	1098694.01966898
42.55000000	-0.02811055	-0.02811055	-0.02811055	40000.00000000	0.00045119	0.57181263	1098617.01362290
42.57500000	-0.02804540	-0.02804540	-0.02804540	40000.00000000	0.00044979	0.57235698	1098537.81763132
42.60000000	-0.02797997	-0.02797997	-0.02797997	40000.00000000	0.00044838	0.57289686	1098456.43345292
42.62500000	-0.02791426	-0.02791426	-0.02791426	40000.00000000	0.00044698	0.57343225	1098372.86289495
42.65000000	-0.02784828	-0.02784828	-0.02784828	40000.00000000	0.00044557	0.57396311	1098287.10781324
42.67500000	-0.02778202	-0.02778202	-0.02778202	40000.00000000	0.00044417	0.57448941	1098199.17011210
42.70000000	-0.02771549	-0.02771549	-0.02771549	40000.00000000	0.00044276	0.57501111	1098109.05174433
42.72500000	-0.02764869	-0.02764869	-0.02764869	40000.00000000	0.00044135	0.57552818	1098016.75471116
42.75000000	-0.02758161	-0.02758161	-0.02758161	40000.00000000	0.00043994	0.57604060	1097922.28106218
42.77500000	-0.02751426	-0.02751426	-0.02751426	40000.00000000	0.00043853	0.57654832	1097825.63289532
42.80000000	-0.02744664	-0.02744664	-0.02744664	40000.00000000	0.00043712	0.57705132	1097726.81235682
42.82500000	-0.02737875	-0.02737875	-0.02737875	40000.00000000	0.00043570	0.57754957	1097625.82164113
42.85000000	-0.02731059	-0.02731059	-0.02731059	40000.00000000	0.00043429	0.57804304	1097522.66299092
42.87500000	-0.02724216	-0.02724216	-0.02724216	40000.00000000	0.00043287	0.57853169	1097417.33869699
42.90000000	-0.02717346	-0.02717346	-0.02717346	40000.00000000	0.00043146	0.57901550	1097309.85109821
42.92500000	-0.02710449	-0.02710449	-0.02710449	40000.00000000	0.00043004	0.57949444	1097200.20258154
42.95000000	-0.02703526	-0.02703526	-0.02703526	40000.00000000	0.00042862	0.57996847	1097088.39558187
42.97500000	-0.02696575	-0.02696575	-0.02696575	40000.00000000	0.00042720	0.58043756	1096974.43258207
43.00000000	-0.02689599	-0.02689599	-0.02689599	40000.00000000	0.00042578	0.58090170	1096858.31611286
43.02500000	-0.02682595	-0.02682595	-0.02682595	40000.00000000	0.00042436	0.58136084	1096740.04875279
43.05000000	-0.02675565	-0.02675565	-0.02675565	40000.00000000	0.00042293	0.58181497	1096619.63312817
43.07500000	-0.02668509	-0.02668509	-0.02668509	40000.00000000	0.00042151	0.58226405	1096497.07191302
43.10000000	-0.02661426	-0.02661426	-0.02661426	40000.00000000	0.00042009	0.58270806	1096372.36782900
43.12500000	-0.02654318	-0.02654318	-0.02654318	40000.00000000	0.00041866	0.58314696	1096245.52364536
43.15000000	-0.02647182	-0.02647182	-0.02647182	40000.00000000	0.00041723	0.58358074	1096116.54217889
43.17500000	-0.02640021	-0.02640021	-0.02640021	40000.00000000	0.00041580	0.58400936	1095985.42629380
43.20000000	-0.02632834	-0.02632834	-0.02632834	40000.00000000	0.00041438	0.58443279	1095852.17890174
43.22500000	-0.02625621	-0.02625621	-0.02625621	40000.00000000	0.00041295	0.58485102	1095716.80296167
43.25000000	-0.02618382	-0.02618382	-0.02618382	40000.00000000	0.00041151	0.58526402	1095579.30147983
43.27500000	-0.02611117	-0.02611117	-0.02611117	40000.00000000	0.00041008	0.58567175	1095439.67750966
43.30000000	-0.02603826	-0.02603826	-0.02603826	40000.00000000	0.00040865	0.58607420	1095297.93415172
43.32500000	-0.02596509	-0.02596509	-0.02596509	40000.00000000	0.00040721	0.58647134	1095154.07455365
43.35000000	-0.02589167	-0.02589167	-0.02589167	40000.00000000	0.00040578	0.58686315	1095008.10191008
43.37500000	-0.02581800	-0.02581800	-0.02581800	40000.00000000	0.00040434	0.58724960	1094860.01946255
43.40000000	-0.02574406	-0.02574406	-0.02574406	40000.00000000	0.00040291	0.58763067	1094709.83049947
43.42500000	-0.02566988	-0.02566988	-0.02566988	40000.00000000	0.00040147	0.58800633	1094557.53835603
43.45000000	-0.02559544	-0.02559544	-0.02559544	40000.00000000	0.00040003	0.58837656	1094403.14641410
43.47500000	-0.02552075	-0.02552075	-0.02552075	40000.00000000	0.00039859	0.58874134	1094246.65810221
43.50000000	-0.02544581	-0.02544581	-0.02544581	40000.00000000	0.00039715	0.58910065	1094088.07689542
43.52500000	-0.02537061	-0.02537061	-0.02537061	40000.00000000	0.00039571	0.58945446	1093927.40631528
43.55000000	-0.02529517	-0.02529517	-0.02529517	40000.00000000	0.00039426	0.58980276	1093764.64992972
43.57500000	-0.02521947	-0.02521947	-0.02521947	40000.00000000	0.00039282	0.59014551	1093599.81135302
43.60000000	-0.02514353	-0.02514353	-0.02514353	40000.00000000	0.00039137	0.59048271	1093432.89424566
43.62500000	-0.02506734	-0.02506734	-0.02506734	40000.00000000	0.00038993	0.59081432	1093263.90231431
43.65000000	-0.02499090	-0.02499090	-0.02499090	40000.00000000	0.00038848	0.59114033	1093092.83931169
43.67500000	-0.02491421	-0.02491421	-0.02491421	40000.00000000	0.00038703	0.59146072	1092919.70903654
43.70000000	-0.02483728	-0.02483728	-0.02483728	40000.00000000	0.00038558	0.59177546	1092744.51533347
43.72500000	-0.02476010	-0.02476010	-0.02476010	40000.00000000	0.00038413	0.59208455	1092567.26209293
43.75000000	-0.02468268	-0.02468268	-0.02468268	40000.00000000	0.00038268	0.59238795	1092387.95325113
43.77500000	-0.02460502	-0.02460502	-0.02460502	40000.00000000	0.00038123	0.59268566	1092206.59278988
43.80000000	-0.02452711	-0.02452711	-0.02452711	40000.00000000	0.00037978	0.59297765	1092023.18473659
43.82500000	-0.02444896	-0.02444896	-0.02444896	40000.00000000	0.00037833	0.59326390	1091837.73316411
43.85000000	-0.02437057	-0.02437057	-0.02437057	40000.00000000	0.00037687	0.59354440	1091650.24219069
43.87500000	-0.02429194	-0.02429194	-0.02429194	40000.00000000	0.00037542	0.59381913	1091460.71597986
43.90000000	-0.02421307	-0.02421307	-0.02421307	40000.00000000	0.00037396	0.59408808	1091269.15874035
43.92500000	-0.02413396	-0.02413396	-0.02413396	40000.00000000	0.00037250	0.59435122	1091075.57472599
43.95000000	-0.02405461	-0.02405461	-0.02405461	40000.00000000	0.00037104	0.59460854	1090879.96823560
43.97500000	-0.02397502	-0.02397502	-0.02397502	40000.00000000	0.00036958	0.59486002	1090682.34361295
44.00000000	-0.02389520	-0.02389520	-0.02389520	40000.00000000	0.00036812	0.59510565	1090482.70524660
44.02500000	-0.02381514	-0.02381514	-0.02381514	40000.00000000	0.00036666	0.59534542	1090281.05756983
44.05000000	-0.02373485	-0.02373485	-0.02373485	40000.00000000	0.00036520	0.59557930	1090077.40506054
